celltype	emergence_time	key_TF	times_on_this_list	determined_score	edge	edge_weight	gene_ID	TF_family	avg_logFC_1	pct_1_1	pct_2_1	p_val_adj_1	avg_logFC_2	pct_1_2	pct_2_2	p_val_adj_2
gut	hpf14	zmiz2	6	1.25867096348078	hpf14:gut_hpf12:endoderm	1	ENSDARG00000098683	zf-MIZ	1.18829519759994	0.571	0.007	5.4918127647896e-18	NA	NA	NA	NA
gut	hpf14	tcf7l1a	11	1.25683672310864	hpf14:gut_hpf12:endoderm	1	ENSDARG00000038159	HMG	1.18766352788245	0.554	0.013	6.18418641466941e-16	NA	NA	NA	NA
gut	hpf14	nfya	5	1.21224362759315	hpf14:gut_hpf12:endoderm	1	ENSDARG00000042004	NF-YA	1.17230670307682	0.482	0.047	1.50385161404922e-09	NA	NA	NA	NA
gut	hpf14	arid3b	8	1.20980042695146	hpf14:gut_hpf12:endoderm	1	ENSDARG00000104034	ARID	1.17146532160766	0.839	0.313	7.54225340512681e-09	NA	NA	NA	NA
gut	hpf14	pax7a	7	1.1238996533847	hpf14:gut_hpf12:endoderm	1	ENSDARG00000100398	PAX	1.14188309334827	0.607	0	7.6736333597958e-21	NA	NA	NA	NA
gut	hpf14	znf865	7	1.12099388537331	hpf14:gut_hpf12:endoderm	1	ENSDARG00000036698	zf-C2H2	1.14088241443686	0.464	0	1.40563545909796e-14	NA	NA	NA	NA
gut	hpf14	mtf1	6	1.08682346214684	hpf14:gut_hpf12:endoderm	1	ENSDARG00000102898	zf-C2H2	1.12911491552348	0.589	0	4.93921017570842e-20	NA	NA	NA	NA
gut	hpf14	zgc:174275	6	1.0809018378736	hpf14:gut_hpf12:endoderm	1	ENSDARG00000099845	zf-C2H2	1.12707564586799	0.679	0.007	5.60498820271997e-23	NA	NA	NA	NA
gut	hpf14	her12	7	0.75396792522638	hpf14:gut_hpf12:endoderm	1	ENSDARG00000032963	bHLH	1.01448721123475	0.286	0.04	0.0102628391751674	NA	NA	NA	NA
gut	hpf14	mta2	4	0.723834136995129	hpf14:gut_hpf12:endoderm	1	ENSDARG00000013031	zf-GATA	1.00410983551666	0.607	0.113	1.84385443182684e-08	NA	NA	NA	NA
gut	hpf14	lin28a	5	0.679475186279273	hpf14:gut_hpf12:endoderm	1	ENSDARG00000016999	CSD	0.988833644733535	0.268	0	1.1155860307429e-06	NA	NA	NA	NA
gut	hpf14	nfyc	5	0.526759710940931	hpf14:gut_hpf12:endoderm	1	ENSDARG00000070151	NF-YC	0.936241987375648	0.625	0.113	7.35741566865475e-09	NA	NA	NA	NA
gut	hpf14	her15.1	4	0.47914348847105	hpf14:gut_hpf12:endoderm	1	ENSDARG00000054562	bHLH	0.919844067968562	0.339	0.033	4.1990827853336e-05	NA	NA	NA	NA
gut	hpf14	arid1ab	7	0.463569284314638	hpf14:gut_hpf12:endoderm	1	ENSDARG00000101891	ARID	0.914480674332121	0.554	0.027	4.86039014411284e-14	NA	NA	NA	NA
gut	hpf14	irx3b	6	0.387685767098323	hpf14:gut_hpf12:endoderm	1	ENSDARG00000031138	Homeobox	0.888348156146194	0.411	0.027	2.19970894117016e-08	NA	NA	NA	NA
gut	hpf14	bcl6ab	4	0.361645355364262	hpf14:gut_hpf12:endoderm	1	ENSDARG00000069295	ZBTB	0.879380444076792	0.339	0.007	1.99431264952947e-08	NA	NA	NA	NA
gut	hpf14	rerea	4	0.342170797626469	hpf14:gut_hpf12:endoderm	1	ENSDARG00000077353	zf-GATA	0.872673859393915	0.518	0.04	5.15290334111106e-11	NA	NA	NA	NA
gut	hpf14	pgr	4	0.327988660450614	hpf14:gut_hpf12:endoderm	1	ENSDARG00000035966	ESR-like	0.867789861244398	0.446	0	7.91809880781437e-14	NA	NA	NA	NA
gut	hpf14	arid2	5	0.303940149417677	hpf14:gut_hpf12:endoderm	1	ENSDARG00000007413	ARID	0.859508113442418	0.357	0.02	2.12041781752598e-07	NA	NA	NA	NA
gut	hpf14	pou2f1b	4	0.266215949415032	hpf14:gut_hpf12:endoderm	1	ENSDARG00000007996	Pou	0.846516776472514	0.625	0.093	1.24535757187175e-09	NA	NA	NA	NA
gut	hpf14	lhx2a	8	0.264258212578556	hpf14:gut_hpf12:endoderm	1	ENSDARG00000037964	Homeobox	0.845842577445384	0.411	0	2.39726159129246e-12	NA	NA	NA	NA
gut	hpf14	atf4b	6	0.233883038000449	hpf14:gut_hpf12:endoderm	1	ENSDARG00000038141	TF_bZIP	0.835382073884375	0.607	0.187	0.000254655390358789	NA	NA	NA	NA
gut	hpf14	klf12b	5	0.183385471283954	hpf14:gut_hpf12:endoderm	1	ENSDARG00000032197	zf-C2H2	0.817991886542345	0.429	0	4.39072737922524e-13	NA	NA	NA	NA
gut	hpf14	srfa	4	0.174516167310676	hpf14:gut_hpf12:endoderm	1	ENSDARG00000053918	SRF	0.814937504564801	0.321	0	9.29324985028245e-09	NA	NA	NA	NA
gut	hpf14	kmt2cb	5	0.104429052553527	hpf14:gut_hpf12:endoderm	1	ENSDARG00000075560	HMG	0.790801132554403	0.643	0.127	9.29869497179812e-08	NA	NA	NA	NA
gut	hpf14	pbx3b	4	0.0986207703461048	hpf14:gut_hpf12:endoderm	1	ENSDARG00000013615	Homeobox	0.788800895269911	0.25	0	5.36002216375036e-06	NA	NA	NA	NA
gut	hpf14	creb1b	1	0.0977931028222614	hpf14:gut_hpf12:endoderm	1	ENSDARG00000093420	TF_bZIP	0.788515865827258	0.5	0.08	1.72049542571304e-06	NA	NA	NA	NA
gut	hpf14	six1b	5	0.0952976511443309	hpf14:gut_hpf12:endoderm	1	ENSDARG00000026473	Homeobox	0.787656490316635	0.357	0.08	0.0205465090047317	NA	NA	NA	NA
gut	hpf14	tfap4	4	0.0924161436533149	hpf14:gut_hpf12:endoderm	1	ENSDARG00000103923	bHLH	0.786664166164116	0.607	0.107	6.81456646418502e-08	NA	NA	NA	NA
gut	hpf14	znf395a	4	0.0717324761292762	hpf14:gut_hpf12:endoderm	1	ENSDARG00000060113	Others	0.779541192196228	0.482	0.14	0.0088686010608543	NA	NA	NA	NA
gut	hpf14	etv5b	7	0.0215553305118575	hpf14:gut_hpf12:endoderm	1	ENSDARG00000044511	ETS	0.762261350427333	0.714	0.24	9.73306305953903e-05	NA	NA	NA	NA
gut	hpf14	six4b	6	-0.0660331539334085	hpf14:gut_hpf12:endoderm	1	ENSDARG00000031983	Homeobox	0.732097913799601	0.589	0.093	4.95476061803641e-08	NA	NA	NA	NA
gut	hpf14	baz2a	4	-0.0927404650603447	hpf14:gut_hpf12:endoderm	1	ENSDARG00000102974	MBD	0.722900537092189	0.446	0.06	1.23539268365799e-06	NA	NA	NA	NA
gut	hpf14	foxk2	5	-0.0975870325024192	hpf14:gut_hpf12:endoderm	1	ENSDARG00000030583	Fork_head	0.721231492002221	0.25	0	5.36002216375036e-06	NA	NA	NA	NA
gut	hpf14	si:dkey-89b17.4	4	-0.126406576058567	hpf14:gut_hpf12:endoderm	1	ENSDARG00000075545	zf-C2H2	0.711306711579297	0.286	0	2.29204906764661e-07	NA	NA	NA	NA
gut	hpf14	zgc:174624	6	-0.137758817369506	hpf14:gut_hpf12:endoderm	1	ENSDARG00000102658	zf-C2H2	0.707397263738819	0.304	0	4.64688787374636e-08	NA	NA	NA	NA
gut	hpf14	gatad2b	6	-0.16610311144048	hpf14:gut_hpf12:endoderm	1	ENSDARG00000005834	zf-GATA	0.697636148183705	0.304	0	4.64688787374636e-08	NA	NA	NA	NA
gut	hpf14	runx1	5	-0.167115076920264	hpf14:gut_hpf12:endoderm	1	ENSDARG00000087646	Runt	0.697287650812021	0.304	0	4.64688787374636e-08	NA	NA	NA	NA
gut	hpf14	elk3	4	-0.172576036038115	hpf14:gut_hpf12:endoderm	1	ENSDARG00000018688	ETS	0.695407023520418	0.286	0.02	0.000161893884147802	NA	NA	NA	NA
gut	hpf14	baz2ba	6	-0.205843729352005	hpf14:gut_hpf12:endoderm	1	ENSDARG00000057782	MBD	0.683950403790328	0.339	0	1.83274846597743e-09	NA	NA	NA	NA
gut	hpf14	zgc:113119	3	-0.207021771074389	hpf14:gut_hpf12:endoderm	1	ENSDARG00000089142	zf-C2H2	0.683544713623829	0.321	0.007	8.80354655528581e-08	NA	NA	NA	NA
gut	hpf14	stat3	5	-0.208744904422705	hpf14:gut_hpf12:endoderm	1	ENSDARG00000022712	STAT	0.682951306580857	0.375	0.04	1.60025894162784e-05	NA	NA	NA	NA
gut	hpf14	csrnp1b	8	-0.224643071057735	hpf14:gut_hpf12:endoderm	1	ENSDARG00000038429	CSRNP_N	0.677476347802543	0.232	0.027	0.045445884011421	NA	NA	NA	NA
gut	hpf14	tfap2c	8	-0.2709093974607	hpf14:gut_hpf12:endoderm	1	ENSDARG00000040606	AP-2	0.66154330120067	0.429	0.02	9.49887462908824e-10	NA	NA	NA	NA
gut	hpf14	zbtb2b	6	-0.307053275593715	hpf14:gut_hpf12:endoderm	1	ENSDARG00000028086	ZBTB	0.649096190322448	0.375	0.073	0.00346023256537258	NA	NA	NA	NA
gut	hpf14	srebf2	4	-0.332357193823118	hpf14:gut_hpf12:endoderm	1	ENSDARG00000063438	bHLH	0.640382109484312	0.268	0.007	9.73154876231538e-06	NA	NA	NA	NA
gut	hpf14	si:dkey-57k17.1	6	-0.339902575390873	hpf14:gut_hpf12:endoderm	1	ENSDARG00000104697	zf-C2H2	0.637783655587176	0.304	0	4.64688787374636e-08	NA	NA	NA	NA
gut	hpf14	irf6	3	-0.343220926546321	hpf14:gut_hpf12:endoderm	1	ENSDARG00000101986	IRF	0.636640892638144	0.286	0.033	0.0034475462442088	NA	NA	NA	NA
gut	hpf14	fosl2	4	-0.350467326168609	hpf14:gut_hpf12:endoderm	1	ENSDARG00000040623	TF_bZIP	0.634145401168341	0.286	0.013	2.90787771573838e-05	NA	NA	NA	NA
gut	hpf14	zfhx3	2	-0.35207687265084	hpf14:gut_hpf12:endoderm	1	ENSDARG00000103057	Homeobox	0.633591110799879	0.446	0.027	1.74864463244486e-09	NA	NA	NA	NA
gut	hpf14	klf11a	4	-0.352239231518413	hpf14:gut_hpf12:endoderm	1	ENSDARG00000030844	zf-C2H2	0.633535198182553	0.268	0.013	8.53741764187393e-05	NA	NA	NA	NA
gut	hpf14	tsc22d1	5	-0.361211633979416	hpf14:gut_hpf12:endoderm	1	ENSDARG00000038306	TSC22	0.630445311484033	0.321	0.047	0.00343084474246606	NA	NA	NA	NA
gut	hpf14	zfhx4	9	-0.388051954729601	hpf14:gut_hpf12:endoderm	1	ENSDARG00000075542	Homeobox	0.62120212935634	0.482	0.107	0.00085576813327927	NA	NA	NA	NA
gut	hpf14	mllt10	5	-0.430312272426899	hpf14:gut_hpf12:endoderm	1	ENSDARG00000045401	Others	0.60664865896804	0.464	0.107	0.00186889518217755	NA	NA	NA	NA
gut	hpf14	hmga1b	5	-0.492664906670612	hpf14:gut_hpf12:endoderm	1	ENSDARG00000070951	HMGA	0.585175862132998	0.321	0.007	9.83517881585734e-08	NA	NA	NA	NA
gut	hpf14	hmga1a	12	-0.501692713914654	hpf14:gut_hpf12:endoderm	1	ENSDARG00000028335	HMGA	0.582066895315982	1	1	7.28875206042979e-13	NA	NA	NA	NA
gut	hpf14	adnp2b	3	-0.538625889232595	hpf14:gut_hpf12:endoderm	1	ENSDARG00000028431	Others	0.569347968847289	0.286	0.047	0.0356703395094534	NA	NA	NA	NA
gut	hpf14	jazf1b	4	-0.542924614289664	hpf14:gut_hpf12:endoderm	1	ENSDARG00000056793	zf-C2H2	0.567867587931234	0.25	0.007	4.88242615933835e-05	NA	NA	NA	NA
gut	hpf14	hif1ab	3	-0.554317452483978	hpf14:gut_hpf12:endoderm	1	ENSDARG00000034293	Others	0.563944159468456	0.607	0.207	0.0246737294227752	NA	NA	NA	NA
gut	hpf14	smarce1	5	-0.5859054057555	hpf14:gut_hpf12:endoderm	1	ENSDARG00000016871	HMG	0.55306600313615	0.929	0.54	0.0249186954582736	NA	NA	NA	NA
gut	hpf14	klf1	5	-0.591012544345619	hpf14:gut_hpf12:endoderm	1	ENSDARG00000017400	zf-C2H2	0.551307223404	0.268	0	1.1155860307429e-06	NA	NA	NA	NA
gut	hpf14	tet2	3	-0.612655477823766	hpf14:gut_hpf12:endoderm	1	ENSDARG00000076928	Others	0.543853900555215	0.286	0.02	0.000201076020006158	NA	NA	NA	NA
gut	hpf14	si:ch211-154o6.2	3	-0.620549825245588	hpf14:gut_hpf12:endoderm	1	ENSDARG00000089032	zf-C2H2	0.541135270935311	0.214	0	0.000119241900454161	NA	NA	NA	NA
gut	hpf14	mnta	4	-0.636531091367532	hpf14:gut_hpf12:endoderm	1	ENSDARG00000101859	bHLH	0.535631694626699	0.268	0	1.1155860307429e-06	NA	NA	NA	NA
gut	hpf14	lcorl	2	-0.664130870330915	hpf14:gut_hpf12:endoderm	1	ENSDARG00000070098	HTH	0.526126972756307	0.357	0.073	0.0256961290921596	NA	NA	NA	NA
gut	hpf14	si:ch73-37h15.2	5	-0.675757281597911	hpf14:gut_hpf12:endoderm	1	ENSDARG00000094107	MYB	0.522123107160492	0.196	0	0.00055271250822327	NA	NA	NA	NA
gut	hpf14	six7	8	-0.720351680680691	hpf14:gut_hpf12:endoderm	1	ENSDARG00000070107	Homeobox	0.506765833436618	0.232	0.013	0.00197172495452563	NA	NA	NA	NA
gut	hpf14	gpbp1l1	3	-0.736937704789339	hpf14:gut_hpf12:endoderm	1	ENSDARG00000075569	Others	0.501053992544796	0.339	0.06	0.00787435126284124	NA	NA	NA	NA
gut	hpf14	gabpa	2	-0.73757891699803	hpf14:gut_hpf12:endoderm	1	ENSDARG00000069289	ETS	0.500833173975502	0.429	0.093	0.00718790176358957	NA	NA	NA	NA
gut	hpf14	foxp1a	5	-0.761062904216809	hpf14:gut_hpf12:endoderm	1	ENSDARG00000004843	Fork_head	0.492745835043605	0.357	0.047	0.000505982319063344	NA	NA	NA	NA
gut	hpf14	rfx4	5	-0.801141832147944	hpf14:gut_hpf12:endoderm	1	ENSDARG00000026395	RFX	0.478943584548979	0.232	0	2.54333122824312e-05	NA	NA	NA	NA
gut	hpf14	zgc:173714	3	-0.831654094918632	hpf14:gut_hpf12:endoderm	1	ENSDARG00000103495	zf-C2H2	0.468435871003284	0.161	0	0.0115099693415568	NA	NA	NA	NA
gut	hpf14	znf1051	4	-0.839785366208408	hpf14:gut_hpf12:endoderm	1	ENSDARG00000116992	zf-C2H2	0.465635650314395	0.268	0	1.1155860307429e-06	NA	NA	NA	NA
gut	hpf14	znf609a	4	-0.849132193614433	hpf14:gut_hpf12:endoderm	1	ENSDARG00000103388	Others	0.462416820374392	0.304	0.04	0.00460227839777913	NA	NA	NA	NA
gut	hpf14	mafgb	3	-0.851354378489109	hpf14:gut_hpf12:endoderm	1	ENSDARG00000100097	TF_bZIP	0.46165155159429	0.232	0	2.54333122824312e-05	NA	NA	NA	NA
gut	hpf14	purba	5	-0.862257349871273	hpf14:gut_hpf12:endoderm	1	ENSDARG00000068822	Others	0.457896821866715	0.375	0.08	0.0210486438453567	NA	NA	NA	NA
gut	hpf14	stat2	5	-0.874838661466692	hpf14:gut_hpf12:endoderm	1	ENSDARG00000031647	STAT	0.45356411080994	0.268	0.007	1.44504604941168e-05	NA	NA	NA	NA
gut	hpf14	ncor1	4	-0.877764995252719	hpf14:gut_hpf12:endoderm	1	ENSDARG00000035285	MYB	0.452556349524133	0.375	0.053	0.000336431372472919	NA	NA	NA	NA
gut	hpf14	cebpg	5	-0.877894678655216	hpf14:gut_hpf12:endoderm	1	ENSDARG00000036073	TF_bZIP	0.452511689576908	0.464	0.087	0.000332008007593091	NA	NA	NA	NA
gut	hpf14	yy1a	4	-0.888707887094009	hpf14:gut_hpf12:endoderm	1	ENSDARG00000042796	zf-C2H2	0.448787872119034	0.625	0.22	0.0485720338637664	NA	NA	NA	NA
gut	hpf14	mef2ca	5	-0.910237866975882	hpf14:gut_hpf12:endoderm	1	ENSDARG00000029764	SRF	0.441373447861367	0.286	0.007	3.0630056018149e-06	NA	NA	NA	NA
gut	hpf14	gli2a	6	-0.924108681890888	hpf14:gut_hpf12:endoderm	1	ENSDARG00000025641	zf-C2H2	0.43659666185675	0.232	0.007	0.00029824150926512	NA	NA	NA	NA
gut	hpf14	fosl1a	4	-0.928337522430712	hpf14:gut_hpf12:endoderm	1	ENSDARG00000015355	TF_bZIP	0.435140347542835	0.214	0	0.000119241900454161	NA	NA	NA	NA
gut	hpf14	nr5a1a	4	-0.935223052384734	hpf14:gut_hpf12:endoderm	1	ENSDARG00000103176	SF-like	0.432769131192514	0.25	0	5.36002216375036e-06	NA	NA	NA	NA
gut	hpf14	tshz1	5	-0.935588942198759	hpf14:gut_hpf12:endoderm	1	ENSDARG00000005026	zf-C2H2	0.432643127251608	0.196	0.013	0.0385058375138825	NA	NA	NA	NA
gut	hpf14	mkrn2	3	-0.958671006441175	hpf14:gut_hpf12:endoderm	1	ENSDARG00000007630	zf-CCCH	0.42469420124355	0.196	0.007	0.00626833871648257	NA	NA	NA	NA
gut	hpf14	nfixb	5	-0.971657290271914	hpf14:gut_hpf12:endoderm	1	ENSDARG00000061836	CTF/NFI	0.42022202716908	0.286	0.007	3.0630056018149e-06	NA	NA	NA	NA
gut	hpf14	nr1d2b	2	-0.972814856852176	hpf14:gut_hpf12:endoderm	1	ENSDARG00000009594	THR-like	0.419823388165251	0.179	0	0.00253466762724189	NA	NA	NA	NA
gut	hpf14	camta1b	4	-1.02891588571844	hpf14:gut_hpf12:endoderm	1	ENSDARG00000007824	CG-1	0.400503498802219	0.232	0.013	0.00246698618744394	NA	NA	NA	NA
gut	hpf14	meox1	6	-1.03316504403974	hpf14:gut_hpf12:endoderm	1	ENSDARG00000007891	Homeobox	0.399040187516983	0.286	0.02	0.000227454139177164	NA	NA	NA	NA
gut	hpf14	her13	3	-1.0367441804122	hpf14:gut_hpf12:endoderm	1	ENSDARG00000007097	bHLH	0.397807616205394	0.214	0	0.000119241900454161	NA	NA	NA	NA
gut	hpf14	nhlh2	5	-1.05785829222216	hpf14:gut_hpf12:endoderm	1	ENSDARG00000025495	bHLH	0.390536407238093	0.196	0	0.00055271250822327	NA	NA	NA	NA
gut	hpf14	rbpja	4	-1.13823933286737	hpf14:gut_hpf12:endoderm	1	ENSDARG00000003398	CSL	0.362855046601147	0.393	0.087	0.0275158429059179	NA	NA	NA	NA
gut	hpf14	mef2cb	5	-1.14282052738756	hpf14:gut_hpf12:endoderm	1	ENSDARG00000009418	SRF	0.361277389772579	0.179	0	0.00253466762724189	NA	NA	NA	NA
gut	hpf14	ubald1a	3	-1.16594408724957	hpf14:gut_hpf12:endoderm	1	ENSDARG00000002362	zf-LITAF-like	0.353314173638373	0.304	0.047	0.0174124751363332	NA	NA	NA	NA
gut	hpf14	sox8a	5	-1.16674930142234	hpf14:gut_hpf12:endoderm	1	ENSDARG00000105301	HMG	0.353036876607537	0.161	0	0.0115099693415568	NA	NA	NA	NA
gut	hpf14	si:dkey-217d24.6	6	-1.19471502925374	hpf14:gut_hpf12:endoderm	1	ENSDARG00000096428	zf-BED	0.343406130459417	0.179	0	0.00253466762724189	NA	NA	NA	NA
gut	hpf14	zhx3	1	-1.27260631701816	hpf14:gut_hpf12:endoderm	1	ENSDARG00000019774	Homeobox	0.316582182799918	0.232	0.02	0.0132788280493299	NA	NA	NA	NA
gut	hpf14	zgc:162948	2	-1.39000119196607	hpf14:gut_hpf12:endoderm	1	ENSDARG00000053695	zf-C2H2	0.276154118616157	0.161	0	0.0115099693415568	NA	NA	NA	NA
heart	hpf14	atf4a	6	3.3512111639799	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000111939	TF_bZIP	1.65268165710484	0.933	0.137	7.80622712089747e-32	NA	NA	NA	NA
heart	hpf14	si:dkey-250d21.1	7	3.21456491730696	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000042492	THAP	1.61139299421968	0.894	0.144	2.05393184979593e-30	NA	NA	NA	NA
heart	hpf14	zfp36l1a	7	2.92796763317586	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000016154	zf-CCCH	1.52479552860018	0.779	0.163	6.19888901977821e-19	NA	NA	NA	NA
heart	hpf14	her6	10	2.84373279356801	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000006514	bHLH	1.49934335570531	0.817	0.281	5.26582975140852e-15	NA	NA	NA	NA
heart	hpf14	khsrp	5	2.53155687081249	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000026489	Others	1.40501711733912	0.962	0.32	1.41978277229749e-26	NA	NA	NA	NA
heart	hpf14	hey1	6	2.32435857749667	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000070538	bHLH	1.34241063753163	0.567	0.007	1.73243891301329e-20	NA	NA	NA	NA
heart	hpf14	her2	3	2.26383497681759	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000038205	bHLH	1.32412298890696	0.452	0.02	2.68538210525127e-13	NA	NA	NA	NA
heart	hpf14	gatad2ab	5	2.04235701691377	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000006192	zf-GATA	1.2572018033961	0.769	0.124	7.18030973386327e-20	NA	NA	NA	NA
heart	hpf14	mtf1	6	2.01946544069531	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000102898	zf-C2H2	1.25028494620897	0.74	0	3.71094440929033e-31	NA	NA	NA	NA
heart	hpf14	arid1ab	7	1.97869426835849	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000101891	ARID	1.2379656382804	0.625	0	1.7747957575696e-24	NA	NA	NA	NA
heart	hpf14	nr5a1b	7	1.83102853296063	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000023362	SF-like	1.19334735627866	0.673	0	3.46649529684961e-27	NA	NA	NA	NA
heart	hpf14	zgc:112356	7	1.72727397954556	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000036489	Others	1.16199715908657	0.529	0	2.33732284774651e-19	NA	NA	NA	NA
heart	hpf14	arid3b	8	1.63546873807398	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000104034	ARID	1.13425753389742	0.769	0.216	4.10866928731358e-14	NA	NA	NA	NA
heart	hpf14	klf6a	6	1.45019600784916	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000029072	zf-C2H2	1.07827602334503	0.625	0.105	2.6668634955128e-13	NA	NA	NA	NA
heart	hpf14	nfya	5	1.40016129471274	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000042004	NF-YA	1.06315766880881	0.625	0.085	3.19892836033028e-15	NA	NA	NA	NA
heart	hpf14	zfhx4	9	1.39905281328335	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000075542	Homeobox	1.0628227330373	0.596	0.065	3.42325443505606e-16	NA	NA	NA	NA
heart	hpf14	mta2	4	1.39476034287613	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000013031	zf-GATA	1.06152573170793	0.721	0.118	3.50055558163965e-17	NA	NA	NA	NA
heart	hpf14	bcl6ab	4	1.3637911104848	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000069295	ZBTB	1.05216815162688	0.471	0.013	7.05024882270213e-15	NA	NA	NA	NA
heart	hpf14	meis2a	4	1.34625448838357	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000098240	Homeobox	1.04686933299327	0.529	0.085	5.25643389801763e-11	NA	NA	NA	NA
heart	hpf14	pax7a	7	1.27417935961496	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000100398	PAX	1.02509130566659	0.567	0	2.32977280400616e-21	NA	NA	NA	NA
heart	hpf14	her15.1	4	1.25592797529508	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000054562	bHLH	1.01957651640074	0.385	0.007	1.68239908366696e-11	NA	NA	NA	NA
heart	hpf14	pou2f1b	4	1.17842963103912	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000007996	Pou	0.99615982484827	0.635	0.072	1.22089494432214e-17	NA	NA	NA	NA
heart	hpf14	znf865	7	1.10855929746366	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000036698	zf-C2H2	0.97504799251543	0.481	0	6.12316946090329e-17	NA	NA	NA	NA
heart	hpf14	irx3b	6	1.10533637914514	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000031138	Homeobox	0.974074164172537	0.567	0	2.32977280400616e-21	NA	NA	NA	NA
heart	hpf14	stat3	5	1.08633569580479	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000022712	STAT	0.968332968727154	0.615	0.046	5.55206977709998e-18	NA	NA	NA	NA
heart	hpf14	atf4b	6	1.04741753611548	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000038141	TF_bZIP	0.956573562123261	0.663	0.275	8.45637043089864e-07	NA	NA	NA	NA
heart	hpf14	meis3	8	1.04534178925193	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000002795	Homeobox	0.955946360026089	0.606	0.261	9.72769817947041e-05	NA	NA	NA	NA
heart	hpf14	klf11a	4	1.03184249553546	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000030844	zf-C2H2	0.95186744969362	0.462	0.007	5.03127622811854e-15	NA	NA	NA	NA
heart	hpf14	zgc:174275	6	0.972612297031096	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000099845	zf-C2H2	0.933970611996196	0.538	0.013	8.52026851295217e-18	NA	NA	NA	NA
heart	hpf14	her12	7	0.953278722464757	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000032963	bHLH	0.928128831032059	0.24	0.026	0.00173414008611315	NA	NA	NA	NA
heart	hpf14	meis2b	7	0.938409889561071	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000077840	Homeobox	0.923636104417141	0.587	0.301	0.000926252775382253	NA	NA	NA	NA
heart	hpf14	fosl2	4	0.89002517943671	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000040623	TF_bZIP	0.909016310359404	0.375	0.013	2.01724916605086e-10	NA	NA	NA	NA
heart	hpf14	foxp4	7	0.886665277503408	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000076120	Fork_head	0.908001091415386	0.5	0.065	1.13911475116973e-10	NA	NA	NA	NA
heart	hpf14	baz2ba	6	0.748472414052157	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000057782	MBD	0.866245106958448	0.471	0	1.81889216880054e-16	NA	NA	NA	NA
heart	hpf14	yy1a	4	0.725061955503409	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000042796	zf-C2H2	0.859171465680032	0.721	0.19	3.78286448355606e-12	NA	NA	NA	NA
heart	hpf14	zgc:112977	4	0.69883735155332	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000071741	zf-C2H2	0.851247509785482	0.452	0	1.5663782002577e-15	NA	NA	NA	NA
heart	hpf14	tfap2c	8	0.642682509749071	hpf14:heart_hpf12:mesoderm lateral plate	0.919074371321562	ENSDARG00000040606	AP-2	0.834279913608656	0.471	0.013	6.44964752879527e-15	NA	NA	NA	NA
